seq,pro-growth
An economic analysis (EA) was carried out to assess the economic viability of the project investments as the project will be implemented in the public sector with the use of public financing resources.,0.8662321784279563
The proposed investments have been evaluated by the economic internal rate of return (EIRR) and the net present value (NPV) calculated at a discount rate of 6 percent as recommended by the World Bank Guidance 47.,0.9130489175969904
"The economic analysis of the project investments uses economic project costs that exclude taxes, duties and price contingencies.",0.18401614102450284
Estimated project benefits.,0.8442836241288618
Reduction of and reduction of point and non-point pollution sources through investments in wastewater treatment and other sanitation facilities would improve the public and ecosystems health by reducing the risk of diseases and protecting quality of surface and groundwater resources in the Vjosa river basin.,0.5152641209689054
"The cleaner environments will improve the aesthetics of the coastal area and provide additional opportunities for the development of tourism, increasing employment and incomes of the local population.",0.8794703917069868
The flow of economic benefits in the âwith the projectâ situation considered in this EA comes from the implementation of investments in Component 1 and 2.,0.8652419176968661
Discounting Costs and Benefits in Economic Analysis of World Bank Projects.,0.9324712753295898
The project will also establish a performanceâbased investment system to users that agree on transitioning to better management systems.,0.7392013723200018
"Benefits of Component 1 investments in municipal solid waste management are expected to result in the additional collection and recycling of 2,500 tons of municipal waste a year in the Vlora South Girokaster.",0.5914450125260786
Investments in the local communities will support behavior change for cleaner and greener urban space and healthier coastal and aquatic ecosystems.,0.4481578306718306
The estimated project benefits of Component 1 investments included the economic value of the increased quantities of the recycled and reused materials as well as the increased value of land and properties in the vicinity of the municipalities and rural agglomerations benefiting from project.,0.8430362181230024
"Estimated benefits of the EBPIs implementation included the reduced burden from diarrheal morbidity and productivity losses due to poor sanitation for over 8,600 people, and increased value of housing with improved on-site sanitation, assumed equivalent to the amount of investment made.",0.9043899015946821
"Component 2 investments will support the construction of six wastewater/sludge treatment (WWT) plants that are expected improve the quality of recreational water, reduce the negative impacts on the environment due to water and ecosystem degradation, and contribute to the reduction of GHG emissions.",0.2647164084694602
"The improved wastewater treatment in the area is also expected to reduce the negative effects of untreated wastewater on agricultural productivity, the market value of crops, the number of tourists visiting the area (or willingness to pay for tourist services) and the quality and market value of fish and shellfish catches.",0.00013589497062970292
The applied approach to the estimation of benefits of investments in wastewater treatment plants is based on determining the economic damage associated with certain water pollutants to the environment.,0.6977877183393999
"This will result in the total pollutant load reduction of 2,060 ton/year with the estimated annual economic value of $3.95 million.",0.5556390502236106
"In addition to the construction of new WWTPs to benefit 30,100 people living in urban agglomerations, Component 2 investments will also finance new sewers connections for 10,300 people.",0.9451685818758878
"Additionally, 11,531 people living outside the urban agglomerations will gain access to improved on-site or decentralized sanitation solutions such as individual septic tanks or mini treatment plants for small groups or households.",0.46880015459927643
"Together with the support envisaged by EBPIs, the total of about 20,000 people will benefit from the improved on-site sanitation solutions as a result of the project implementation.",0.7537695277820934
The estimated benefits from the on-site sanitation 7 The World Bank Clean and Resilient Environment for Blue Sea Project (P176163) investments include reduced burden from morbidity with diarrheal diseases by at least 15 percent 48.,0.2830809246410023
The reduced morbidity burden is estimated as economic value of avoided medical treatment cost as well as avoided productivity losses due to reduced days of sickness and caretaker time required.,0.7112034017389471
The on-site sanitation interventions will also increase the value of the housing provided with improved sanitation solutions.,0.398835919120095
"Augmenting the impact of investments in new sanitation infrastructure, the project will also finance the implementation of NBS integrated solutions for further prevention of water pollution in selected locations in the Vjosa river basin.",0.8684357729825106
The restoration of 200 ha of wetlands will further reduce the TN and TP pollutants load in the river with the estimated economic benefit of $2.05 million/year.,0.8425973545421254
"The project area is in the South Albaniaâs Coastal Belt that has its distinctive potential for high value tourism as a driver of local, regional, and national economic growth.",0.6687501127069647
"There is a mutually reinforcing relationship between the cleaner environment, better sanitation and water and wastewater infrastructure, and the development of tourism.",0.4279464808377353
"The research results based on worldwide data showed that a 1% increase in the population with access to improved sanitation is associated with a 2.6 % increase in the number of tourist arrivals, confirming therefore that improved sanitation is an important aspect of supporting tourism development.",0.7396783828735352
"Specifically, it showed that a 1% increase in environmental expenditure supports an increase of 2% in international tourism.",0.5248778083107688
"However, in turn, increasing tourism also increases a pressure on the environmental resources and local water and sanitation infrastructure.",0.607033599506725
The potential tourism-related economic benefits of improved sanitation and wastewater treatment in the project area have been assessed within the project economic analysis.,0.9397374066439542
"It was assumed that the necessary investments in touristic infrastructure to support the tourism increase are funded by the PIUTD and other government investment activities in the area, outside of the CARE project.",0.9161103855479847
It is estimated that the improved environmental situation in the area due to the project investments will result in the economic benefit of tourism increase at $4.3 million/year.,0.8534915230490945
49World Bank Project for Urban and Tourist Development in Albania.,0.559923605485396
"According to these calculations, the value of the GHG emissions reduction over the project lifetime constitutes between 3.8 percent (the low case) and 7.4 percent (the high case) of the project total benefit, slightly increasing the total net project benefits and the project economic efficiency indicators (see Table 4.2).",0.3957731940529563
Economic cost benefit analysis has been conducted for the total package of investments as well as separately for each of the two main investment components on (i) improving solid waste management and (ii) wastewater treatment and sanitation improvement.,0.9101891951127485
In all cases the proposed investments were found to be economically feasible with the EIRR exceeding the threshold of 6% of opportunity cost of capital.,0.8587895306673917
"Results of the project economic analysis demonstrate that the proposed package of investments is economically viable, with the project NPV estimated at 22.1 million and EIRR â at 9.5 % (without accounting for GHG emissions reduction co-benefits).",0.9426251324740323
"The project withstands the cost overrun by 30 percent or the benefits reduction by 20 percent, with the NPV remaining positive and the EIRR still holding above the 6% threshold.",0.8485878164117987
Summary of EA results with and without carbon value accounting Investments W/O accounting for value W/accounting for value of W/accounting for value of of GHG emission reduction GHG emission reduction â GHG emission reduction â LOW case HIGH case NPV ($ million) EIRR NPV ($ million) EIRR NPV ($million) EIRR Project total (with project 22.1 9.5% 26.6 10.1% 31.2 10.7% total investment cost) 17.,0.7765782096169211
The benefits quantified in the economic analysis capture only part of the project benefits and their total economic value estimated in this EA is therefore considered to be conservative.,0.07820884747938676
"The project will improve the quality and reliability of such important public services as sewerage water treatment, and collection and processing of solid waste this improving the environmental and socio-economic situation in the project area.",0.2996186776594682
"To ensure a sustainability of the project results into the future, the current structure of tariffs for the sewerage and solid waste management services will need to be assessed towards the possibility of higher recovery of O&M cost and increasing the role of the private sector in the services provision.",0.13371367888017135
"With a gross domestic product (GDP) of US$614 billion, Argentina was the third-largest economy in Latin America in 2022.",0.7005339102311567
"The high frequency of economic crises in recent decadesâthe economy has been in recession during 21 of the past 50 yearsâhas resulted in an average annual growth rate of 1.8 percent, well below the world average of 3.6 percent and the region average of 3.2 percent.",0.7275332537564364
"Decades of underinvestment have led to sizeable gaps in capital stock relative to comparable countries, although capital spending as a percentage of GDP has improved in recent years.",0.6501988931135698
"The economy recovered from the Coronavirus Disease (COVID) crisis at a fast pace, reaching pre-pandemic activity levels by mid-2021.",0.6584234671159224
"Argentinaâs economy grew by 10.4 percent in 2021 and 5.2 percent in 2022, the largest increase in GDP since the 2010-2011 biennium, after the global financial crisis.",0.7279506163163618
"Higher commodity prices and trading partnersâ growth, notably Brazilâs, combined with public investment led to a robust growth recovery in 2021 and the beginning of 2022.",0.8385714617642489
"However, since 2022 increasing macro imbalances and a more turbulent global context, started to slow down the pace of GDP growth.",0.2243268056349321
"Climate change will particularly affect the Argentinian energy sector and its climate resilience, as higher temperatures and extreme weather events will impact power generation, especially clean energy sources such as hydro, solar and wind.2 Higher demand resulting from economic growth, industrial expansion, urbanization, and population growth will also challenge existing power supply systems.",0.7707151066173207
Key investments in both energy efficiency and supply for lower income households and communities will need to be scaled up to reduce and satisfy the growing demand and Argentinaâs development needs.,0.9237838224931196
"In March 2022, Argentine authorities reached an agreement with the IMF, on an Extended Fund Facility (EFF) program for a period of 30 months and an amount of US$45 billion, to address the economyâs macroeconomic imbalances and set the basis for sustainable growth.",0.6267065568403765
This amount covers the remaining obligations under the 2018 SBA (US$40.5 billion) and provided a small net financing support for reserves accumulation (US$4.5 billion).,0.420564434745095
"The program sets a gradual fiscal consolidation path toward a zero primary deficit in 2025 (from 3 percent in 2021 to 2.5 percent of GDP in 2022, 1.9 percent in 2023, and 0.9 percent in 2024), a reduction of monetary financing of the deficit (eliminated by 2024), and the framework for monetary policy involving positive real interest rates, as part of a strategy to fight inflation.",0.6732986190102317
"According to the IMF statement, prudent macroeconomic management in the second half of 2022 supported stability and helped secure program targets through end-2022 with some margin.",0.7519764466719194
"While fiscal targets have been met so far, a still sizable fiscal deficit continues to pressure monetary policy, given limited access to capital markets.",0.22154569625854492
"A severe drought is expected to strongly affect agricultural production in 2023, reducing exports and fiscal revenues while limiting the capacity of the Central Bank to accumulate international reserves.",0.8926793878728693
"In this context, the government is increasing efforts towards a gradual macroeconomic stabilization program that contains a broad set of economic policies.",0.441256046295166
"To reduce the monetary financing of the fiscal deficit and the associated persistent and high inflation, the government has adopted measures to reduce the cost of subsidies and improve their targeting, especially in the costly energy sector.",0.7102565331892534
 The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) by the Bank indicates how the countryâs macroeconomic volatility has created challenges for investments in climate change adaptation and mitigation (Box 1.),0.6745661388744008
Argentinaâs Country Climate and Development Report The CCDR published by the Bank describes how Argentinaâs macroeconomic volatility has hampered long -term economic growth and created challenges for investments in climate change adaptation and mitigation.,0.23234120282259854
"Buildi ng resilience to climate shocks not only would lead to more inclusive and sustainable growth, but it would also accelerate the countryâs transition to a low-carbon economy.",0.8393867666071112
Investing in flood risk reduction will have macroeconomic impacts and urban flood mitigation infrastructure will reduce asset and welfare losses.,0.8043288317593661
"Reduced exposure and vulnerability of urban areas to floods can greatly benefit assets and well-being, bringing macroeconomic stability, which is pivotal for economic growth.",0.763936389576305
This reached up to US$22.5 billion of economic losses since 1980 for the populations living in the areas affected.,0.5845786007967863
"Climate change adds further stress to the existing infrastructure, and without proper planning and investments in risk management, floods will have a larger impact on residents and the economy.",0.8006112358786843
Thorough planning and design of infrastructure require an integrated river basin management approach.,0.07310268553820523
"As urban areas face a wider range of shocks and stresses, it is important to promote urban development and sustainability, as well as foster climate resilience in metropolitan areas.",0.8398495587435636
"Although urban flood hazard is considered high in Argentina,18 few cities have truly integrated water management plans to properly prioritize investments.",0.9074377580122515
"Some provinces have prioritized investments, and other provinces are carrying out studies, often financed by the national government, to identify the required investments to reduce flood risks in an integrated manner.",0.7089090780778364
"For the provinces of Buenos Aires and Santa Fe, two of the most affected provinces, the investment needs to reduce flood risks amount to more than US$3.4 billion alone.",0.6324494101784446
" The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) in Argentina started to explore the potential of green-blue infrastructure,20 which uses ecosystems, soil permeability, and the natural retention of runoff to enhance infiltration or evapotranspiration processes, thus reducing surface flows.21 Those well-designed, implemented and maintained, green-blue infrastructure provides multiple benefits across environmental, social, economic, and public health sectors including improvement of habitat connectivity, enhancement of air quality, support of carbon sequestration, promotion of community identity and a sense of well- being, and reduction of energy consumption.",0.886142297224565
"Cities still have âtheir backs turned to waterâ but are looking for opportunities to achieve a paradigm shift from water as a risk and nuisance to living with water and optimizing the added value (economic, social, and environmental) in urban development.",0.7312796332619407
"The Multiphase Programmatic Approach (MPA) aligns with the 2022 National Plan of Public Works (PNOP), which aims to transform Argentinaâs productive and development matrix by creating jobs and promoting sustainable use of resources, enhancing local capabilities, and reducing regional inequalities.",0.7440000880848278
"The PNOPâs 10-year time frame is well aligned with the MPA and is organized around four axes: (i) Connectivity and Road Infrastructure, (ii) Water Resources Management, (iii) Urban and Rural Infrastructure, and (iv) Care Infrastructure.",0.7144077907909047
"The PNOP reinforces that mitigation and adaptation of hazardsâ impacts are to be achieved proactively through infrastructure development (flood protection infrastructure, dams and retention areas, channels, and dikes, among others), early warning systems enhanced by radar networks, emergency and contingency plans, and river basin management plans.",0.7166226993907582
"The MPA would support the 20 Green infrastructure (also called natural infrastructure, or engineering with nature) intentionally and strategically preserves, enhances, or restores elements of a natural system, such as streams, wetlands and can also include linear parks with flood plains, bioswales and wadis, or green roofs.",0.09677572683854536
"Focus area (i) âsupporting inclusive recoveryâ, which includes improving living conditions reminiscent of the type of interventions to be funded under the MPA, mitigating the impacts of flooding, and improving urban areas with green/blue interventions providing better urban spaces in selected cities and reducing the vulnerability of population with improved strategies, plans, and norms.",0.8195723620328036
"In line with GRID, this project will systemically and simultaneously address the interlinkages between âPlanet, People and Economyâ, challenges of urban poverty, and climate change through targeted investments in flood risk management in combination with urban upgrading.",0.2287531766024503
"The proposed MPA for a total of US$900 million includes a three-phase overlapping approach, with each phase using the Investment Project Financing (IPF) instrument, in agreement with the government.",0.5306402986699884
The IPF is the optimal instrument to address the need to invest in flood risk reduction infrastructure and support the government to reduce the populationâs vulnerability to climate hazards.,0.782237399708141
"The Program Development Objective (PrDO) will be achieved by (i) efficiently blending and developing green- blue, and grey infrastructure, as well as non-structural interventions, (ii) improving flood risk multi-level governance,28 and (iii) increasing the capacity to manage flood risk through an integrated river basin planning approach.",0.744046991521662
 The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534)  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) 33.,0.20052073218605734
"This will lead to a strong portfolio for the second and third phases while including other provinces and moving toward a country wide approach optimizing the efficiency of the projects using lessons learned and increased capacity at national, provincial, and local levels.",0.621062928980047
"MPA Framework To increase the number of people with reduced flood risk and benefiting from improved PrDO: integrated flood risk management in Argentina Sequential Estimated Estimated Project Phaseâs IPF or IBRD, IDA, Estimated Approval Phase or Amount E&S Risk ID Proposed PDO PforR Other Date Simultaneous ($ million) Rating (i) To reduce flood risk in selected cities and improve integrated I P178534 -- urban flood risk IPF 200.00 IBRD April 2023 Moderate management in Argentina, and act effectively in case of an Eligible Crisis or 31 INDEC (2010).",0.27971545132723724
"Those will include technical aspects of infrastructure, construction techniques, procurement process, strengthen capacity of local contractors, efficient balances between grey-green-blue-infrastructure, active social participation in decision making processes to increase awareness of benefits and avoid the ânot in my back yardâ phenomena,34 non- structural measures to reduce vulnerability, conflicting competences of national, provincial, and municipal levels, O&M arrangements, etc.",0.8464006077159535
"Based on the Water Security Diagnostic for Argentina and lessons learned the learning agenda will initially focus on aspects related to (i) improving the institutional framework and strengthen water governance, (ii) how infrastructure to reduce flood risk can be made more resilient, (iii) strengthening the basic needs for improved sustainability and (iv) how to increase citizens engagement and close the gender gaps that are related to flood risk management and the added value of water in urban development.",0.2159201448613947
Expand resilient infrastructure.,0.917026779868386
 The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) infrastructure implementation will allow to âtestâ the performance (benefits and challenges) of interventions before rolling them out or scaling them in subsequent phases.,0.8296306783502753
"Phase I will also provide important input on how integrating water in urban development can increase the added value of water (economic, social, and environmental) in urban upgrading processes.",0.5029739900068804
"The project, as the first phase of the MPA, focusses initially on no-regret actions ready to be implemented in cities located in the most flood affected regions of Argentina.",0.22585756128484552
Structural interventions under this Project focus on (i) rehabilitating/constructing defense works in urban areas with high vulnerability to flooding damage; and (ii) pluvial drainage works to reduce the areas and communities affected by storms.,0.36863400719382544
"This subcomponent will carry out demand-driven no-regret interventions consisting of rehabilitation, upgrading, reconstruction, or construction of new grey hydraulic infrastructure for urban drainage and flood risk mitigation (e.g., primary drainage channels, secondary and tertiary drainage networks, flow control infrastructure, storage areas, defenses, embankments, and pumping stations among others).",0.9130234284834429
"Within the comprehensive matrix of green-blue infrastructure options, this Subcomponent will include the development of retention areas, linear parks, green roofs, and permeable pavements among others.",0.909060304815119
"Furthermore, these solutions could support the creation of recreational areas and urban green corridors adding to the integration, maintenance, and recovery of urban biodiversity.",0.6390532146800648
"This component will also focus on non-structural measures including the development of urban flood risk management plans and strategies, environmental assessments, urban development and solid waste management plans, the revision of legal frameworks, development of early warning systems, and any other tool necessary to strengthen the capacity to operate and maintain the infrastructure for improved urban flood risk management.",0.6548912741921165
"Having benchmarked data readily available is critical for stimulating change and empowering sub-national entities (such as provincial and municipal water resources/flood management agencies/ministries/secretariats/departments)35 outside of the 35Examples of such positions are: Director of Water Infrastructure, Director of Public Works, Director of Water Policy, Responsible for Water Resources Monitoring, Responsible for Watershed Management, Responsible for Water Projects, etc.",0.14863781495527786
Component 2 will also focus on strengthening policymakersâ capacity for integrated urban flood risk management using a river basin approach to increase efficiency and allow for better prioritization.,0.5312819480895996
"Overall, activities executed under this component aim to support authorities by strengthening their institutional capacity, identifying roles and responsibilities, that ultimately facilitate the development and execution of investments in later phases of the MPA.",0.04850708354603161
"With interventions improving the management of urban flood risks, for example, through better planning, prioritization, and more efficient interventions, the people living in the selected cities will benefit from the Project.",0.7849885767156427
"Project Beneficiaries BENEFICIARIES BENEFICIARIES STATUS PROVINCE CITY ACTIVITIES from Reduced from Reduced Flood Exposure Flood Impacts Component 1 Urban drainage and flood Formosa PiranÃ© defense 20,000 65,000 Piraneâs Water Park.",0.6767619739879261
"Improvement, channeling, Shortlisted Misiones and landscaping of public 276,000 TBC Posadas areas (Stage 1).",0.725041086023504
" The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) Plan Sustainable drainage and Clorinda water management Master 54,000 Plan D. Rationale for Bank Involvement and Role of Partners 52.",0.21803045272827148
"With a long track record of supporting the sector with bold interventions, including over 20 years of engagement in mitigating flood risks, support in addressing the poor environmental conditions of the Matanza-Riachuelo river basin, and expanding water supply and sanitation services in low-income northern provinces (Norte Grande Region), the Bank is a trusted partner in the sector, helping the government overcome technical, institutional, financial, and legal challenges, among others.",0.0988049723885276
"The Bank supports infrastructure investments and provides global technical expertise to encompass institutional development, environmental management, and citizen engagement, assisting the government toward the 2030 agenda and pursuing the SDGs.",0.8207084482366388
"Projects managed by the  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) Bank, in and outside the region, have shown that using a more holistic approach that considers the river basin as a starting point and integrates interventions in urban development plans will result in more efficient strategies and interventions.",0.7902341322465376
Selected cities already have strong programs on participatory planning and inclusion of communities to improve awareness and create a sense of ownership.,0.1295988126234575
"It is expected that additional interventions (in other cities) will become eligible for financing using criteria such as cost effectiveness, impact on poor and vulnerability factors of communities.",0.2932112216949463
"Improvement of urban drainage and flood defense systems including pumping stations of the city of PiranÃ©, Formosa (US$22 million).",0.5049632679332386
"Improvement of the existing hydraulic conditions of the Canal Alvarado and the integration of the works in urban development in San Salvador de Jujuy, Jujuy (US$8.8 million).",0.869988268071955
"This activity will address issues resulting from uncontrolled urban sprawl, which has led to the expansion of vulnerable settlements along the canal.",0.5630586364052512
"c. Rehabilitation of Canal Alvear and secondary drainage network in the city of Salta, Salta (US$23.4 million).",0.6456880135969683
The main part of the intervention41 seeks to rehabilitate and upgrade the existing tunneled section of the Canal Alvear and its secondary network draining to the Canal-Alvear basin to increase the capacity in the face of climate change.,0.009220518171787262
"d. Improvement of the Arribalzaga street drainage network, and rehabilitation of Canal Soberania, Resistencia, Chaco (US$18.3 million).",0.6020572835748846
"Interventions considered to reduce impact are (i) rehabilitation of the existing Canal Soberania (10Km) including the construction of a linear park to retain water, and (ii) improvement of the drainage system located in the Avenida Arribalzaga including tunneled drainage and green interventions like rain gardens to reduce the peak flows toward the drainage system.42 Expected 41 The tunneled section and secondary drainage network are estimated at 80 percent of the costs and 20 percent of the costs will be related to green interventions.",0.7204164591702548
" The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) beneficiaries from reduced flood exposure are 15,000 people, and beneficiaries from reduced flood impacts amount to 291,000 people.",0.24291554364291104
"Previous Bank-financed operations have shown that flood risk management interventions such as the ones to be financed under this project are economically feasible, showing positive Economic Internal Rates of Return (EIRR) and benefit-cost ratios (B/C) larger than 1.",0.9041243466463956
"As a result of limited data, it is often the case, that only a partial economic assessment of structural flood mitigation measures can be carried out, leaving out the valuation of additional benefits and underestimating the positive impacts of these types of investments.",0.2521308118646795
"Other benefits, associated with the regularization of informal urban settlements, and those linked with green and blue infrastructure, like improved air quality, GHGs emissions reduction, increase of recreational areas, reduction of the heat islands effect, creation of new local socioeconomic opportunities, and tourism, have also been partially considered.",0.28595454042608087
Economic analysis shows that the project is economically feasible presenting B/C ratios larger than 1 and positive EIRR.,0.7642678347500887
"After performing a sensitivity analysis, considering alternative cost scenarios and discount rates (between four and twelve percent) the interventions continue to be economically feasible, depicting their robustness.",0.8784637451171875
"In the case of PiranÃ©, benefits were estimated using avoided damage method, and the  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) results show an EIRR of 17.4 percent with a four percent discount rate for the base scenario.",0.8911027041348544
"In the case of San Salvador de Jujuy, benefits were estimated using a combination of avoided damage and hedonic prices methods.",0.22432496330954813
"In particular, âtransparency of public finances performanceâ is advanced, and âpolicy-based fiscal strategy and budgetingâ pillar shows solid performance, with âbudget reliabilityâ and âaccounting and reportingâ pillars reflecting slightly above basic level of performance.",0.6406216621398926
"The project will be located in urban and peri-urban areas in the Norte Grande Region, the provinces of Santa Fe and Buenos Aires.",0.0028749694201079283
"Project Development Objective Indicators RESULT_FRAME_TBL_ PD O Indicator Name PBC Baseline End Target To reduce flood risk in selected cities and improve integrated urban flood risk management in Argent Number of people with reduced flood exposure as a result of 0.00 123,000.00 Project interventions (Number) Number of cities that adopted improved integrated urban flood 0.00 10.00 risk management practices as a result of the Project (Number) Number of people with reduced flood impacts as a result of 0.00 818,000.00 Project interventions (Number) PDO Table SPACE  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) Intermediate Results Indicators by Components RESULT_FRAME_TBL_ IO Indicator Name PBC Baseline End Target C1 - Climate reslient infrastructure for flood risk mitigation and adaptation in selected cities Operation and management plans prepared for project interventions (Percentage) 0.00 100.00 Number of cities with integration of green and/or blue 0.00 5.00 interventions as a result of project's activities (Number) Creation of new public space as a result of green/blue 0.00 30.00 interventions (Hectare(Ha)) Subprojects that have incorporated feedback received on the 0.00 30.00 beneficiaries participation process (Percentage) C2 - Capacity building and vulnerability reduction Events organized to engage civil society in flood-risk resilience, 0.00 10.00 awareness, preparedness and management (Number) Development and endorsement of urban water management strategies and plans at watershed scale (Number) 0.00 3.00 Officials and practitioners trained on increased resilience for 0.00 150.00 flood-risk preparedness (Number) C3 - Project Management Grievances responded and/or resolved within the stipulated 0.00 100.00 service standards for response times (Percentage) Change in percentage (increase) of the share of women in subnational organizations participating in water management 0.00 5.00 decisions (Percentage) IO Table SPACE UL Table SPACE  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) Monitoring & Evaluation Plan: PDO Indicators Methodology for Data Responsibility for Data Indicator Name Definition/Description Frequency Datasource Collection Collection The indicator will be This comprises the total calculated by adding the number of beneficiaries number of beneficiaries Number of people with reduced flood Supervision from reduced flood Biannual of reduced exposure to Execution Entity exposure as a result of Project reports exposure from floods as a result of interventions interventions of interventions Component 1. under Component 1.",0.7810522426258434
"Hydraulic model Cities already include: (i) calculation of volumen PiranÃ© parque de agua, (ii) retained, according to Canal Soberania Number of cities with integration of green Supervision permeability (Resistencia), (iii) Salta Biannual Executing Entity and/or blue interventions as a result of reports parameters, runoff, and Linear Park Canal Oeste project's activities slopes for a before and and cities where integrated after interventions flood risk management scenario plans will be developed.",0.43048628893765534
Pre-identified actions Addition of the number include plans for of plans for sustainable sustainable drainage and drainage and water water management for the management completed Development and endorsement of urban Supervision cities of Clorinda and Biannual and endorsed Executing Entity water management strategies and plans reports Formosa.,0.5990089503201571
"For instance, if the baseline is 30 %, the expected average increase for the end target will be 31.5 per cent (30% + (30%*5%)=31.5%) ME IO Table SPACE .",0.6883709213950417
"Each project will be supported by complete technical designs considering climate change effects, proof of its economic feasibility, financial sustainability, as well as adequate environmental and social management.",0.08305906707590277
"Rehabilitation of Canal Alvarado, San Salvador de Jujuy secondary and tertiary drainage, 23,000 234,000 Jujuy and green interventions Rehabilitation of Alvear Identified Channel.",0.019682167605920273
"Improvement, channeling, and Misiones landscaping of public areas 276,000 TBC Shortlisted Posadas (Stage 1).",0.5842745520851829
"Tucuman TBC TBC TBC TBC Component 2 Sustainable drainage and water Formosa N/A 222,000 management Master Plan Identified Formosa Sustainable drainage and water Clorinda N/A 54,000 management Master Plan  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) Salta: Rehabilitation of Canal Alvear and drainage network in the city (Caseros-Alvear river basin) 2.",0.8380531831221147
"Additionally, urban growth was not accompanied by the necessary urban drainage infrastructure works, causing the existing systems to become less efficient and resulting in exacerbated flooding episodes after rainfall events.",0.8099147623235529
"c. The current drainage system lacks development and maintenance, especially the secondary drainage network that no longer has the capacity to drain sufficient storm water.",0.16193849390203302
"Works will involve the opening of the drainage tunnel or emissary to be rebuilt with reinforced concrete, improvement of the secondary drainage system and construction of rain gardens to reduce the peak discharge.",0.3333831050179221
 The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) San Salvador de Jujuy: Development of Canal Alvarado 7.,0.5731863975524902
Fast urban development with limited consideration of criteria related to storm water drainage resulted in insufficient drainage capacity and flooding exacerbated by improper solid waste management.,0.1883406855843284
"Proposed works in San Salvador de Jujuy to adapt to climate change and reduce flood risks include (i) the construction of a new Canal (2.5Km), (ii) the consolidation of the surface runoff stormwater drainage network (4867m of gutter systems and 468m2 of channels), and (iii) the planting of Squares, Parks, and Green Corridors along the Canal as a complement to grey infrastructure and to increase water retention in the focus areas.",0.952730959111994
These hydrological  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) challenges are aggravated given the existing urban morphology and rail infrastructure that cut across the river basin.,0.7956027117642489
"with cohesive material; (ii) building the East Defense for flood risk mitigation (5,600 meters long); (iii) Constructing the East/Matadero pumping station (evacuation capacity of 3 mÂ/s) and a 12 Ha reservoir (storage capacity of 100,000 m3); (iv) reconditioning existing reservoirs at the Obrero, Evita, and 20 de Junio neighborhoods; (v) reconditioning of existing pumping stations at Obrero and Evita neighborhoods (0.5 m 3/s evacuation capacity); (vi) implementing 13 km of concrete - lining in existing canals and 4.5 km of reinforced concrete conducts; and (vii) reconditioning of existing 4 km of urban canals, 3 km of rural canals and gutters.",0.5203264409845526
"Expected beneficiaries are around 20,000 beneficiaries reduced flood exposure corresponding to population living in the urban center of PiranÃ©, while the whole population of PiranÃ©, 65,000 beneficiaries from reduced flood impacts, are expected to benefit from reduction in disturbances of circulation and economic activities as well as from the use of the Water Park.",0.7470365871082653
"However, all works will complement existing schemes, including pumping stations with evacuation capacities of less than 10m3/s and less than 5 Km long drainage pluvial systems.",0.37195236032659357
"Expected beneficiaries from reduced flood exposure are estimated at 15,000, corresponding to the population living in La Rubita neighborhood, while beneficiaries from reduced flood impacts ascend to 291,000.",0.2561212886463512
"So far, most pre-identified interventions under the Project are based on conventional âgreyâ infrastructure, predominantly stormwater drainage networks, and concrete defenses along rivers and streams.",0.31148253787647595
Sub- component 1.2 in innovative interventions aims to support the development and inclusion of green-blue infrastructure in urban and peri-urban settings.,0.7340631484985352
"Green- blue infrastructure improves habitat connectivity, enhances air quality, supports carbon sequestration, promotes community identity and well-being, and reduces energy consumption.",0.22152768481861462
"In Resistencia, the identified intervention focuses on developing a linear park along Canal Soberania Nacional (cost yet to be determined).",0.5926737785339355
"(ii) Regarding the quality of the designs of the works to be financed by the Project, it would be recommended; a)  The World Bank Climate Resilient Infrastructure for Urban Flood Risk Management (P178534) to contract consulting firms as needed, whose terms of references include mechanisms for the participation of the beneficiary jurisdictions to promote ownership; b) hire under SIPH qualified specialists to overview works designs developed by provinces or other beneficiary jurisdictions.",0.7041631178422407
The Borrowerâs team have developed with close support from the Bank a Project Procurement Strategy for Development (PPSD) identifying the procurement arrangements that will ensure the delivery of value for money while efficiently achieving the PDO.,0.6876692338423296
"The cost-benefit analysis takes into consideration the stream of expected benefits over a 30-year horizon, together with the interventionsâ total capital and annual O&M costs.",0.8526991930874911
"The costs and benefits are discounted at a rate of 4 percent in the base scenario, and the feasibility is assessed with Net Present Value (NVP), Economic Internal Rate of Return (EIRR), and benefit- cost ratio.",0.9213240363381126
The World Bank forecasts a 2.1 percent real GDP growth rate for Argentina in 2023.,0.7191881699995561
